ID CIP6,CIP6,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
50206,Asian-American Studies,2013,2013,193900,New York University,2,Women,0,new-york-university,asian-american-studies
50206,Asian-American Studies,2014,2014,193900,New York University,2,Women,0,new-york-university,asian-american-studies
50206,Asian-American Studies,2015,2015,193900,New York University,2,Women,0,new-york-university,asian-american-studies
50206,Asian-American Studies,2016,2016,193900,New York University,2,Women,0,new-york-university,asian-american-studies
50206,Asian-American Studies,2017,2017,193900,New York University,2,Women,0,new-york-university,asian-american-studies
50206,Asian-American Studies,2018,2018,193900,New York University,2,Women,0,new-york-university,asian-american-studies
50299,"Other Ethnic, Minority, Gender, & Group Studies",2013,2013,193900,New York University,2,Women,0,new-york-university,other-ethnic-minority-gender-group-studies
90101,Speech Communication & Rhetoric,2012,2012,193900,New York University,2,Women,0,new-york-university,speech-communication-rhetoric
90101,Speech Communication & Rhetoric,2013,2013,193900,New York University,2,Women,0,new-york-university,speech-communication-rhetoric
90101,Speech Communication & Rhetoric,2014,2014,193900,New York University,2,Women,0,new-york-university,speech-communication-rhetoric
90101,Speech Communication & Rhetoric,2015,2015,193900,New York University,2,Women,0,new-york-university,speech-communication-rhetoric
90101,Speech Communication & Rhetoric,2016,2016,193900,New York University,2,Women,0,new-york-university,speech-communication-rhetoric
90101,Speech Communication & Rhetoric,2017,2017,193900,New York University,2,Women,0,new-york-university,speech-communication-rhetoric
90101,Speech Communication & Rhetoric,2018,2018,193900,New York University,2,Women,0,new-york-university,speech-communication-rhetoric
90101,Speech Communication & Rhetoric,2019,2019,193900,New York University,2,Women,0,new-york-university,speech-communication-rhetoric
90199,Other Communication & Media Studies,2018,2018,193900,New York University,2,Women,0,new-york-university,other-communication-media-studies
90499,Other Journalism,2016,2016,193900,New York University,2,Women,0,new-york-university,other-journalism
90499,Other Journalism,2017,2017,193900,New York University,2,Women,0,new-york-university,other-journalism
90499,Other Journalism,2018,2018,193900,New York University,2,Women,0,new-york-university,other-journalism
90701,Radio & Television,2012,2012,193900,New York University,2,Women,0,new-york-university,radio-television
90701,Radio & Television,2013,2013,193900,New York University,2,Women,0,new-york-university,radio-television
90903,Advertising,2012,2012,193900,New York University,2,Women,0,new-york-university,advertising
90903,Advertising,2013,2013,193900,New York University,2,Women,0,new-york-university,advertising
100105,Communications Technology,2017,2017,193900,New York University,2,Women,0,new-york-university,communications-technology
100105,Communications Technology,2018,2018,193900,New York University,2,Women,0,new-york-university,communications-technology
100202,Radio & Television Broadcasting Technology,2013,2013,193900,New York University,2,Women,0,new-york-university,radio-television-broadcasting-technology
100202,Radio & Television Broadcasting Technology,2017,2017,193900,New York University,2,Women,0,new-york-university,radio-television-broadcasting-technology
100202,Radio & Television Broadcasting Technology,2018,2018,193900,New York University,2,Women,0,new-york-university,radio-television-broadcasting-technology
100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2012,2012,193900,New York University,2,Women,0,new-york-university,animation-interactive-technology-video-graphics-special-effects
100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2013,2013,193900,New York University,2,Women,0,new-york-university,animation-interactive-technology-video-graphics-special-effects
110301,Data Processing & Data Processing Technology,2012,2012,193900,New York University,2,Women,0,new-york-university,data-processing-data-processing-technology
110301,Data Processing & Data Processing Technology,2013,2013,193900,New York University,2,Women,0,new-york-university,data-processing-data-processing-technology
110701,Computer Science,2018,2018,193900,New York University,2,Women,0,new-york-university,computer-science-110701
110701,Computer Science,2019,2019,193900,New York University,2,Women,0,new-york-university,computer-science-110701
110803,Computer Graphics,2017,2017,193900,New York University,2,Women,0,new-york-university,computer-graphics
110803,Computer Graphics,2018,2018,193900,New York University,2,Women,0,new-york-university,computer-graphics
110901,Computer Systems Networking & Telecommunications,2016,2016,193900,New York University,2,Women,0,new-york-university,computer-systems-networking-telecommunications
110901,Computer Systems Networking & Telecommunications,2017,2017,193900,New York University,2,Women,0,new-york-university,computer-systems-networking-telecommunications
110901,Computer Systems Networking & Telecommunications,2018,2018,193900,New York University,2,Women,0,new-york-university,computer-systems-networking-telecommunications
110901,Computer Systems Networking & Telecommunications,2019,2019,193900,New York University,2,Women,0,new-york-university,computer-systems-networking-telecommunications
111004,Web Multimedia Management & Webmaster,2019,2019,193900,New York University,2,Women,0,new-york-university,web-multimedia-management-webmaster
111099,Other Computer & Information Technology Services Management,2015,2015,193900,New York University,2,Women,0,new-york-university,other-computer-information-technology-services-management
119999,Other Computer & Information Support Services,2013,2013,193900,New York University,2,Women,0,new-york-university,other-computer-information-support-services
120599,Other Culinary Arts & Related Services,2019,2019,193900,New York University,2,Women,0,new-york-university,other-culinary-arts-related-services
130101,General Education,2014,2014,193900,New York University,2,Women,0,new-york-university,general-education-130101
130101,General Education,2015,2015,193900,New York University,2,Women,0,new-york-university,general-education-130101
130101,General Education,2016,2016,193900,New York University,2,Women,0,new-york-university,general-education-130101
130406,Higher Education & Administration,2012,2012,193900,New York University,2,Women,0,new-york-university,higher-education-administration
130406,Higher Education & Administration,2013,2013,193900,New York University,2,Women,0,new-york-university,higher-education-administration
130601,Educational Evaluation & Research,2017,2017,193900,New York University,2,Women,0,new-york-university,educational-evaluation-research
130601,Educational Evaluation & Research,2018,2018,193900,New York University,2,Women,0,new-york-university,educational-evaluation-research
130601,Educational Evaluation & Research,2019,2019,193900,New York University,2,Women,0,new-york-university,educational-evaluation-research
130901,Social & Philosophical Foundations of Education,2012,2012,193900,New York University,2,Women,0,new-york-university,social-philosophical-foundations-of-education
130901,Social & Philosophical Foundations of Education,2014,2014,193900,New York University,2,Women,0,new-york-university,social-philosophical-foundations-of-education
130901,Social & Philosophical Foundations of Education,2015,2015,193900,New York University,2,Women,0,new-york-university,social-philosophical-foundations-of-education
130901,Social & Philosophical Foundations of Education,2017,2017,193900,New York University,2,Women,0,new-york-university,social-philosophical-foundations-of-education
130901,Social & Philosophical Foundations of Education,2018,2018,193900,New York University,2,Women,0,new-york-university,social-philosophical-foundations-of-education
130901,Social & Philosophical Foundations of Education,2019,2019,193900,New York University,2,Women,0,new-york-university,social-philosophical-foundations-of-education
131001,General Special Education & Teaching,2016,2016,193900,New York University,2,Women,0,new-york-university,general-special-education-teaching
131001,General Special Education & Teaching,2018,2018,193900,New York University,2,Women,0,new-york-university,general-special-education-teaching
131005,Education of Individuals with Emotional Disturbances,2012,2012,193900,New York University,2,Women,0,new-york-university,education-of-individuals-with-emotional-disturbances
131005,Education of Individuals with Emotional Disturbances,2013,2013,193900,New York University,2,Women,0,new-york-university,education-of-individuals-with-emotional-disturbances
131007,Education of Individuals with Multiple Disabilities,2012,2012,193900,New York University,2,Women,0,new-york-university,education-of-individuals-with-multiple-disabilities
131007,Education of Individuals with Multiple Disabilities,2013,2013,193900,New York University,2,Women,0,new-york-university,education-of-individuals-with-multiple-disabilities
131012,Education of Individuals with Speech or Language Impairments,2012,2012,193900,New York University,2,Women,0,new-york-university,education-of-individuals-with-speech-or-language-impairments
131012,Education of Individuals with Speech or Language Impairments,2013,2013,193900,New York University,2,Women,0,new-york-university,education-of-individuals-with-speech-or-language-impairments
131102,College Student Counseling & Personal Services,2012,2012,193900,New York University,2,Women,0,new-york-university,college-student-counseling-personal-services
131102,College Student Counseling & Personal Services,2013,2013,193900,New York University,2,Women,0,new-york-university,college-student-counseling-personal-services
131199,Other Student Counseling & Personal Services,2012,2012,193900,New York University,2,Women,0,new-york-university,other-student-counseling-personal-services
131199,Other Student Counseling & Personal Services,2013,2013,193900,New York University,2,Women,0,new-york-university,other-student-counseling-personal-services
131205,Secondary Education & Teaching,2012,2012,193900,New York University,2,Women,0,new-york-university,secondary-education-teaching
131205,Secondary Education & Teaching,2013,2013,193900,New York University,2,Women,0,new-york-university,secondary-education-teaching
131209,Kindergarten & Preschool Education,2012,2012,193900,New York University,2,Women,0,new-york-university,kindergarten-preschool-education
131209,Kindergarten & Preschool Education,2013,2013,193900,New York University,2,Women,0,new-york-university,kindergarten-preschool-education
131306,Foreign Language Teacher Education,2013,2013,193900,New York University,2,Women,0,new-york-university,foreign-language-teacher-education
131307,Health Teacher Education,2013,2013,193900,New York University,2,Women,0,new-york-university,health-teacher-education
131316,General Science Teacher Education,2015,2015,193900,New York University,2,Women,0,new-york-university,general-science-teacher-education
131316,General Science Teacher Education,2017,2017,193900,New York University,2,Women,0,new-york-university,general-science-teacher-education
131320,Trade & Industrial Teacher Education,2012,2012,193900,New York University,2,Women,0,new-york-university,trade-industrial-teacher-education
131320,Trade & Industrial Teacher Education,2013,2013,193900,New York University,2,Women,0,new-york-university,trade-industrial-teacher-education
131322,Biology Teacher Education,2015,2015,193900,New York University,2,Women,0,new-york-university,biology-teacher-education
131322,Biology Teacher Education,2016,2016,193900,New York University,2,Women,0,new-york-university,biology-teacher-education
131322,Biology Teacher Education,2017,2017,193900,New York University,2,Women,0,new-york-university,biology-teacher-education
131322,Biology Teacher Education,2018,2018,193900,New York University,2,Women,0,new-york-university,biology-teacher-education
131322,Biology Teacher Education,2019,2019,193900,New York University,2,Women,0,new-york-university,biology-teacher-education
131323,Chemistry Teacher Education,2015,2015,193900,New York University,2,Women,0,new-york-university,chemistry-teacher-education
131323,Chemistry Teacher Education,2016,2016,193900,New York University,2,Women,0,new-york-university,chemistry-teacher-education
131323,Chemistry Teacher Education,2018,2018,193900,New York University,2,Women,0,new-york-university,chemistry-teacher-education
131323,Chemistry Teacher Education,2019,2019,193900,New York University,2,Women,0,new-york-university,chemistry-teacher-education
131325,French Language Teacher Education,2019,2019,193900,New York University,2,Women,0,new-york-university,french-language-teacher-education
131326,German Language Teacher Education,2013,2013,193900,New York University,2,Women,0,new-york-university,german-language-teacher-education
131326,German Language Teacher Education,2014,2014,193900,New York University,2,Women,0,new-york-university,german-language-teacher-education
131326,German Language Teacher Education,2015,2015,193900,New York University,2,Women,0,new-york-university,german-language-teacher-education
131326,German Language Teacher Education,2016,2016,193900,New York University,2,Women,0,new-york-university,german-language-teacher-education
131326,German Language Teacher Education,2017,2017,193900,New York University,2,Women,0,new-york-university,german-language-teacher-education
131326,German Language Teacher Education,2018,2018,193900,New York University,2,Women,0,new-york-university,german-language-teacher-education
131326,German Language Teacher Education,2019,2019,193900,New York University,2,Women,0,new-york-university,german-language-teacher-education
131399,Other Teacher Education & Professional Development,2012,2012,193900,New York University,2,Women,0,new-york-university,other-teacher-education-professional-development
131399,Other Teacher Education & Professional Development,2013,2013,193900,New York University,2,Women,0,new-york-university,other-teacher-education-professional-development
131399,Other Teacher Education & Professional Development,2018,2018,193900,New York University,2,Women,0,new-york-university,other-teacher-education-professional-development
131399,Other Teacher Education & Professional Development,2019,2019,193900,New York University,2,Women,0,new-york-university,other-teacher-education-professional-development
140803,Structural Engineering,2014,2014,193900,New York University,2,Women,0,new-york-university,structural-engineering
140803,Structural Engineering,2015,2015,193900,New York University,2,Women,0,new-york-university,structural-engineering
140803,Structural Engineering,2016,2016,193900,New York University,2,Women,0,new-york-university,structural-engineering
140903,Computer Software Engineering,2014,2014,193900,New York University,2,Women,0,new-york-university,computer-software-engineering
140903,Computer Software Engineering,2015,2015,193900,New York University,2,Women,0,new-york-university,computer-software-engineering
140903,Computer Software Engineering,2016,2016,193900,New York University,2,Women,0,new-york-university,computer-software-engineering
140903,Computer Software Engineering,2017,2017,193900,New York University,2,Women,0,new-york-university,computer-software-engineering
140903,Computer Software Engineering,2018,2018,193900,New York University,2,Women,0,new-york-university,computer-software-engineering
140903,Computer Software Engineering,2019,2019,193900,New York University,2,Women,0,new-york-university,computer-software-engineering
141201,Engineering Physics & Applied Physics,2015,2015,193900,New York University,2,Women,0,new-york-university,engineering-physics-applied-physics
142701,Systems Engineering,2014,2014,193900,New York University,2,Women,0,new-york-university,systems-engineering-142701
142701,Systems Engineering,2017,2017,193900,New York University,2,Women,0,new-york-university,systems-engineering-142701
142701,Systems Engineering,2019,2019,193900,New York University,2,Women,0,new-york-university,systems-engineering-142701
143301,Construction Engineering,2015,2015,193900,New York University,2,Women,0,new-york-university,construction-engineering-143301
143601,Manufacturing Engineering,2017,2017,193900,New York University,2,Women,0,new-york-university,manufacturing-engineering-143601
143701,Operations Research,2015,2015,193900,New York University,2,Women,0,new-york-university,operations-research-143701
143701,Operations Research,2017,2017,193900,New York University,2,Women,0,new-york-university,operations-research-143701
143701,Operations Research,2018,2018,193900,New York University,2,Women,0,new-york-university,operations-research-143701
143701,Operations Research,2019,2019,193900,New York University,2,Women,0,new-york-university,operations-research-143701
144201,"Mechatronics, Robotics, & Automation Engineering",2017,2017,193900,New York University,2,Women,0,new-york-university,mechatronics-robotics-automation-engineering
160301,Chinese Language & Literature,2014,2014,193900,New York University,2,Women,0,new-york-university,chinese-language-literature
160301,Chinese Language & Literature,2015,2015,193900,New York University,2,Women,0,new-york-university,chinese-language-literature
160301,Chinese Language & Literature,2016,2016,193900,New York University,2,Women,0,new-york-university,chinese-language-literature
160301,Chinese Language & Literature,2017,2017,193900,New York University,2,Women,0,new-york-university,chinese-language-literature
160301,Chinese Language & Literature,2018,2018,193900,New York University,2,Women,0,new-york-university,chinese-language-literature
160301,Chinese Language & Literature,2019,2019,193900,New York University,2,Women,0,new-york-university,chinese-language-literature
160302,Japanese Language & Literature,2012,2012,193900,New York University,2,Women,0,new-york-university,japanese-language-literature
160302,Japanese Language & Literature,2013,2013,193900,New York University,2,Women,0,new-york-university,japanese-language-literature
160402,Russian Language & Literature,2019,2019,193900,New York University,2,Women,0,new-york-university,russian-language-literature
160500,"General Germanic Languages, Literatures, & Linguistics",2015,2015,193900,New York University,2,Women,0,new-york-university,general-germanic-languages-literatures-linguistics
160500,"General Germanic Languages, Literatures, & Linguistics",2016,2016,193900,New York University,2,Women,0,new-york-university,general-germanic-languages-literatures-linguistics
160500,"General Germanic Languages, Literatures, & Linguistics",2017,2017,193900,New York University,2,Women,0,new-york-university,general-germanic-languages-literatures-linguistics
160500,"General Germanic Languages, Literatures, & Linguistics",2018,2018,193900,New York University,2,Women,0,new-york-university,general-germanic-languages-literatures-linguistics
160900,"General Romance Languages, Literatures, & Linguistics",2019,2019,193900,New York University,2,Women,0,new-york-university,general-romance-languages-literatures-linguistics
161200,"General Classical Language, Literature, & Linguistics",2018,2018,193900,New York University,2,Women,0,new-york-university,general-classical-language-literature-linguistics
161202,Ancient/Classical Greek Language & Literature,2012,2012,193900,New York University,2,Women,0,new-york-university,ancientclassical-greek-language-literature
161202,Ancient/Classical Greek Language & Literature,2013,2013,193900,New York University,2,Women,0,new-york-university,ancientclassical-greek-language-literature
161203,Latin Language & Literature,2012,2012,193900,New York University,2,Women,0,new-york-university,latin-language-literature
161203,Latin Language & Literature,2013,2013,193900,New York University,2,Women,0,new-york-university,latin-language-literature
190706,Child Development,2012,2012,193900,New York University,2,Women,0,new-york-university,child-development
190706,Child Development,2013,2013,193900,New York University,2,Women,0,new-york-university,child-development
220207,"Energy, Environment, & Natural Resources Law",2016,2016,193900,New York University,2,Women,0,new-york-university,energy-environment-natural-resources-law
220207,"Energy, Environment, & Natural Resources Law",2017,2017,193900,New York University,2,Women,0,new-york-university,energy-environment-natural-resources-law
231304,Rhetoric & Composition,2012,2012,193900,New York University,2,Women,0,new-york-university,rhetoric-composition-231304
231304,Rhetoric & Composition,2014,2014,193900,New York University,2,Women,0,new-york-university,rhetoric-composition-231304
231304,Rhetoric & Composition,2015,2015,193900,New York University,2,Women,0,new-york-university,rhetoric-composition-231304
231304,Rhetoric & Composition,2016,2016,193900,New York University,2,Women,0,new-york-university,rhetoric-composition-231304
231304,Rhetoric & Composition,2017,2017,193900,New York University,2,Women,0,new-york-university,rhetoric-composition-231304
231304,Rhetoric & Composition,2018,2018,193900,New York University,2,Women,0,new-york-university,rhetoric-composition-231304
231304,Rhetoric & Composition,2019,2019,193900,New York University,2,Women,0,new-york-university,rhetoric-composition-231304
231399,"Other Rhetoric, Composition, or Writing Studies",2012,2012,193900,New York University,2,Women,0,new-york-university,other-rhetoric-composition-or-writing-studies
231399,"Other Rhetoric, Composition, or Writing Studies",2013,2013,193900,New York University,2,Women,0,new-york-university,other-rhetoric-composition-or-writing-studies
231499,Other Literature,2012,2012,193900,New York University,2,Women,0,new-york-university,other-literature
231499,Other Literature,2013,2013,193900,New York University,2,Women,0,new-york-university,other-literature
239999,Other English Language & Literature,2013,2013,193900,New York University,2,Women,0,new-york-university,other-english-language-literature-239999
239999,Other English Language & Literature,2015,2015,193900,New York University,2,Women,0,new-york-university,other-english-language-literature-239999
239999,Other English Language & Literature,2016,2016,193900,New York University,2,Women,0,new-york-university,other-english-language-literature-239999
239999,Other English Language & Literature,2017,2017,193900,New York University,2,Women,0,new-york-university,other-english-language-literature-239999
240102,General Studies,2015,2015,193900,New York University,2,Women,0,new-york-university,general-studies
240102,General Studies,2016,2016,193900,New York University,2,Women,0,new-york-university,general-studies
240102,General Studies,2017,2017,193900,New York University,2,Women,0,new-york-university,general-studies
240102,General Studies,2018,2018,193900,New York University,2,Women,0,new-york-university,general-studies
240102,General Studies,2019,2019,193900,New York University,2,Women,0,new-york-university,general-studies
240199,"Other Liberal Arts & Sciences, General Studies, & Humanities",2018,2018,193900,New York University,2,Women,0,new-york-university,other-liberal-arts-sciences-general-studies-humanities
240199,"Other Liberal Arts & Sciences, General Studies, & Humanities",2019,2019,193900,New York University,2,Women,0,new-york-university,other-liberal-arts-sciences-general-studies-humanities
250101,Library & Information Science,2012,2012,193900,New York University,2,Women,0,new-york-university,library-information-science
250101,Library & Information Science,2013,2013,193900,New York University,2,Women,0,new-york-university,library-information-science
250101,Library & Information Science,2014,2014,193900,New York University,2,Women,0,new-york-university,library-information-science
250101,Library & Information Science,2015,2015,193900,New York University,2,Women,0,new-york-university,library-information-science
250101,Library & Information Science,2016,2016,193900,New York University,2,Women,0,new-york-university,library-information-science
250101,Library & Information Science,2017,2017,193900,New York University,2,Women,0,new-york-university,library-information-science
250101,Library & Information Science,2018,2018,193900,New York University,2,Women,0,new-york-university,library-information-science
259999,Other Library Science,2014,2014,193900,New York University,2,Women,0,new-york-university,other-library-science
259999,Other Library Science,2015,2015,193900,New York University,2,Women,0,new-york-university,other-library-science
259999,Other Library Science,2016,2016,193900,New York University,2,Women,0,new-york-university,other-library-science
259999,Other Library Science,2017,2017,193900,New York University,2,Women,0,new-york-university,other-library-science
259999,Other Library Science,2018,2018,193900,New York University,2,Women,0,new-york-university,other-library-science
260403,Anatomy,2012,2012,193900,New York University,2,Women,0,new-york-university,anatomy
260403,Anatomy,2013,2013,193900,New York University,2,Women,0,new-york-university,anatomy
260403,Anatomy,2014,2014,193900,New York University,2,Women,0,new-york-university,anatomy
260403,Anatomy,2015,2015,193900,New York University,2,Women,0,new-york-university,anatomy
260403,Anatomy,2016,2016,193900,New York University,2,Women,0,new-york-university,anatomy
260403,Anatomy,2017,2017,193900,New York University,2,Women,0,new-york-university,anatomy
260403,Anatomy,2018,2018,193900,New York University,2,Women,0,new-york-university,anatomy
260503,Medical Microbiology & Bacteriology,2012,2012,193900,New York University,2,Women,0,new-york-university,medical-microbiology-bacteriology
260503,Medical Microbiology & Bacteriology,2013,2013,193900,New York University,2,Women,0,new-york-university,medical-microbiology-bacteriology
260707,Animal Physiology,2012,2012,193900,New York University,2,Women,0,new-york-university,animal-physiology
260707,Animal Physiology,2013,2013,193900,New York University,2,Women,0,new-york-university,animal-physiology
261004,Toxicology,2012,2012,193900,New York University,2,Women,0,new-york-university,toxicology
261004,Toxicology,2013,2013,193900,New York University,2,Women,0,new-york-university,toxicology
261004,Toxicology,2014,2014,193900,New York University,2,Women,0,new-york-university,toxicology
261004,Toxicology,2015,2015,193900,New York University,2,Women,0,new-york-university,toxicology
261004,Toxicology,2016,2016,193900,New York University,2,Women,0,new-york-university,toxicology
261004,Toxicology,2017,2017,193900,New York University,2,Women,0,new-york-university,toxicology
261004,Toxicology,2018,2018,193900,New York University,2,Women,0,new-york-university,toxicology
261103,Bioinformatics,2015,2015,193900,New York University,2,Women,0,new-york-university,bioinformatics
261103,Bioinformatics,2018,2018,193900,New York University,2,Women,0,new-york-university,bioinformatics
261599,Other Neurobiology & Neurosciences,2012,2012,193900,New York University,2,Women,0,new-york-university,other-neurobiology-neurosciences
261599,Other Neurobiology & Neurosciences,2013,2013,193900,New York University,2,Women,0,new-york-university,other-neurobiology-neurosciences
270305,Financial Mathematics,2012,2012,193900,New York University,2,Women,0,new-york-university,financial-mathematics
270305,Financial Mathematics,2013,2013,193900,New York University,2,Women,0,new-york-university,financial-mathematics
300101,Biological & Physical Sciences,2019,2019,193900,New York University,2,Women,0,new-york-university,biological-physical-sciences-300101
301299,Other Historic Preservation & Conservation,2012,2012,193900,New York University,2,Women,0,new-york-university,other-historic-preservation-conservation
301299,Other Historic Preservation & Conservation,2013,2013,193900,New York University,2,Women,0,new-york-university,other-historic-preservation-conservation
301299,Other Historic Preservation & Conservation,2014,2014,193900,New York University,2,Women,0,new-york-university,other-historic-preservation-conservation
301299,Other Historic Preservation & Conservation,2015,2015,193900,New York University,2,Women,0,new-york-university,other-historic-preservation-conservation
301299,Other Historic Preservation & Conservation,2016,2016,193900,New York University,2,Women,0,new-york-university,other-historic-preservation-conservation
301299,Other Historic Preservation & Conservation,2017,2017,193900,New York University,2,Women,0,new-york-university,other-historic-preservation-conservation
301299,Other Historic Preservation & Conservation,2018,2018,193900,New York University,2,Women,0,new-york-university,other-historic-preservation-conservation
301301,Medieval & Renaissance Studies,2016,2016,193900,New York University,2,Women,0,new-york-university,medieval-renaissance-studies-301301
301301,Medieval & Renaissance Studies,2017,2017,193900,New York University,2,Women,0,new-york-university,medieval-renaissance-studies-301301
301301,Medieval & Renaissance Studies,2018,2018,193900,New York University,2,Women,0,new-york-university,medieval-renaissance-studies-301301
303001,Computational Science,2017,2017,193900,New York University,2,Women,0,new-york-university,computational-science-303001
303301,Sustainability Studies,2014,2014,193900,New York University,2,Women,0,new-york-university,sustainability-studies-303301
303301,Sustainability Studies,2015,2015,193900,New York University,2,Women,0,new-york-university,sustainability-studies-303301
303301,Sustainability Studies,2017,2017,193900,New York University,2,Women,0,new-york-university,sustainability-studies-303301
309999,Other Multidisciplinary Studies,2012,2012,193900,New York University,2,Women,0,new-york-university,other-multidisciplinary-studies
309999,Other Multidisciplinary Studies,2013,2013,193900,New York University,2,Women,0,new-york-university,other-multidisciplinary-studies
310301,"General Parks, Recreation, & Leisure Facilities Management",2013,2013,193900,New York University,2,Women,0,new-york-university,general-parks-recreation-leisure-facilities-management
310301,"General Parks, Recreation, & Leisure Facilities Management",2014,2014,193900,New York University,2,Women,0,new-york-university,general-parks-recreation-leisure-facilities-management
310301,"General Parks, Recreation, & Leisure Facilities Management",2015,2015,193900,New York University,2,Women,0,new-york-university,general-parks-recreation-leisure-facilities-management
310301,"General Parks, Recreation, & Leisure Facilities Management",2016,2016,193900,New York University,2,Women,0,new-york-university,general-parks-recreation-leisure-facilities-management
310301,"General Parks, Recreation, & Leisure Facilities Management",2017,2017,193900,New York University,2,Women,0,new-york-university,general-parks-recreation-leisure-facilities-management
310301,"General Parks, Recreation, & Leisure Facilities Management",2018,2018,193900,New York University,2,Women,0,new-york-university,general-parks-recreation-leisure-facilities-management
310301,"General Parks, Recreation, & Leisure Facilities Management",2019,2019,193900,New York University,2,Women,0,new-york-university,general-parks-recreation-leisure-facilities-management
380206,Judaic Studies,2012,2012,193900,New York University,2,Women,0,new-york-university,judaic-studies
380206,Judaic Studies,2013,2013,193900,New York University,2,Women,0,new-york-university,judaic-studies
380206,Judaic Studies,2014,2014,193900,New York University,2,Women,0,new-york-university,judaic-studies
380206,Judaic Studies,2015,2015,193900,New York University,2,Women,0,new-york-university,judaic-studies
380206,Judaic Studies,2016,2016,193900,New York University,2,Women,0,new-york-university,judaic-studies
380206,Judaic Studies,2017,2017,193900,New York University,2,Women,0,new-york-university,judaic-studies
380206,Judaic Studies,2018,2018,193900,New York University,2,Women,0,new-york-university,judaic-studies
400401,General Atmospheric Sciences & Meteorology,2012,2012,193900,New York University,2,Women,0,new-york-university,general-atmospheric-sciences-meteorology
400401,General Atmospheric Sciences & Meteorology,2013,2013,193900,New York University,2,Women,0,new-york-university,general-atmospheric-sciences-meteorology
400401,General Atmospheric Sciences & Meteorology,2014,2014,193900,New York University,2,Women,0,new-york-university,general-atmospheric-sciences-meteorology
400401,General Atmospheric Sciences & Meteorology,2015,2015,193900,New York University,2,Women,0,new-york-university,general-atmospheric-sciences-meteorology
400401,General Atmospheric Sciences & Meteorology,2016,2016,193900,New York University,2,Women,0,new-york-university,general-atmospheric-sciences-meteorology
400401,General Atmospheric Sciences & Meteorology,2017,2017,193900,New York University,2,Women,0,new-york-university,general-atmospheric-sciences-meteorology
400401,General Atmospheric Sciences & Meteorology,2018,2018,193900,New York University,2,Women,0,new-york-university,general-atmospheric-sciences-meteorology
400401,General Atmospheric Sciences & Meteorology,2019,2019,193900,New York University,2,Women,0,new-york-university,general-atmospheric-sciences-meteorology
400507,Polymer Chemistry,2016,2016,193900,New York University,2,Women,0,new-york-university,polymer-chemistry
400507,Polymer Chemistry,2019,2019,193900,New York University,2,Women,0,new-york-university,polymer-chemistry
400601,General Geology & Earch Science,2012,2012,193900,New York University,2,Women,0,new-york-university,general-geology-earch-science
400601,General Geology & Earch Science,2013,2013,193900,New York University,2,Women,0,new-york-university,general-geology-earch-science
400601,General Geology & Earch Science,2014,2014,193900,New York University,2,Women,0,new-york-university,general-geology-earch-science
400601,General Geology & Earch Science,2015,2015,193900,New York University,2,Women,0,new-york-university,general-geology-earch-science
400601,General Geology & Earch Science,2016,2016,193900,New York University,2,Women,0,new-york-university,general-geology-earch-science
400601,General Geology & Earch Science,2017,2017,193900,New York University,2,Women,0,new-york-university,general-geology-earch-science
400601,General Geology & Earch Science,2018,2018,193900,New York University,2,Women,0,new-york-university,general-geology-earch-science
400809,Acoustics,2017,2017,193900,New York University,2,Women,0,new-york-university,acoustics
422703,Developmental & Child Psychology,2012,2012,193900,New York University,2,Women,0,new-york-university,developmental-child-psychology
422703,Developmental & Child Psychology,2013,2013,193900,New York University,2,Women,0,new-york-university,developmental-child-psychology
422705,Personality Psychology,2012,2012,193900,New York University,2,Women,0,new-york-university,personality-psychology-422705
422705,Personality Psychology,2013,2013,193900,New York University,2,Women,0,new-york-university,personality-psychology-422705
422801,Clinical Psychology,2012,2012,193900,New York University,2,Women,0,new-york-university,clinical-psychology-422801
422801,Clinical Psychology,2013,2013,193900,New York University,2,Women,0,new-york-university,clinical-psychology-422801
422801,Clinical Psychology,2014,2014,193900,New York University,2,Women,0,new-york-university,clinical-psychology-422801
422802,Community Psychology,2015,2015,193900,New York University,2,Women,0,new-york-university,community-psychology-422802
422802,Community Psychology,2016,2016,193900,New York University,2,Women,0,new-york-university,community-psychology-422802
422802,Community Psychology,2017,2017,193900,New York University,2,Women,0,new-york-university,community-psychology-422802
422802,Community Psychology,2018,2018,193900,New York University,2,Women,0,new-york-university,community-psychology-422802
422806,Educational Psychology,2014,2014,193900,New York University,2,Women,0,new-york-university,educational-psychology-422806
422806,Educational Psychology,2015,2015,193900,New York University,2,Women,0,new-york-university,educational-psychology-422806
422806,Educational Psychology,2016,2016,193900,New York University,2,Women,0,new-york-university,educational-psychology-422806
422806,Educational Psychology,2017,2017,193900,New York University,2,Women,0,new-york-university,educational-psychology-422806
422806,Educational Psychology,2019,2019,193900,New York University,2,Women,0,new-york-university,educational-psychology-422806
422899,"Other Clinical, Counseling, & Applied Psychology",2012,2012,193900,New York University,2,Women,0,new-york-university,other-clinical-counseling-applied-psychology
422899,"Other Clinical, Counseling, & Applied Psychology",2013,2013,193900,New York University,2,Women,0,new-york-university,other-clinical-counseling-applied-psychology
